"Date","year","month","day","Pandemic_Phase","Transport_Mode","Total_Ridership","Usage_Ratio"
2023-08-06,2023,8,6,"Recovery","LIRR",107399,1.03
2023-08-06,2023,8,6,"Recovery","MetroNorth",96010,0.92
2023-08-06,2023,8,6,"Recovery","StatenIslandRailway",2171,0.6
2023-08-06,2023,8,6,"Recovery","AccessARide",18805,1.05
2023-08-06,2023,8,6,"Recovery","BridgesTunnels",956499,1.04
2023-08-07,2023,8,7,"Recovery","Subway",3041001,0.59
2023-08-07,2023,8,7,"Recovery","Bus",1208443,0.6
2023-08-07,2023,8,7,"Recovery","LIRR",191530,0.61
2023-08-07,2023,8,7,"Recovery","MetroNorth",163799,0.6
2023-08-07,2023,8,7,"Recovery","StatenIslandRailway",5884,0.44
2023-08-07,2023,8,7,"Recovery","AccessARide",27174,0.97
2023-08-07,2023,8,7,"Recovery","BridgesTunnels",901342,0.93
2023-08-08,2023,8,8,"Recovery","Subway",3510047,0.68
2023-08-08,2023,8,8,"Recovery","Bus",1339073,0.66
2023-08-08,2023,8,8,"Recovery","LIRR",218555,0.7
2023-08-08,2023,8,8,"Recovery","MetroNorth",193867,0.71
2023-08-08,2023,8,8,"Recovery","StatenIslandRailway",7035,0.53
2023-08-08,2023,8,8,"Recovery","AccessARide",29435,1.05
2023-08-08,2023,8,8,"Recovery","BridgesTunnels",933802,0.96
2023-08-09,2023,8,9,"Recovery","Subway",3613062,0.7
2023-08-09,2023,8,9,"Recovery","Bus",1369095,0.68
2023-08-09,2023,8,9,"Recovery","LIRR",224241,0.72
2023-08-09,2023,8,9,"Recovery","MetroNorth",192028,0.7
2023-08-09,2023,8,9,"Recovery","StatenIslandRailway",6858,0.51
2023-08-09,2023,8,9,"Recovery","AccessARide",30849,1.1
2023-08-09,2023,8,9,"Recovery","BridgesTunnels",960119,0.99
2023-08-10,2023,8,10,"Recovery","Subway",3429304,0.67
2023-08-10,2023,8,10,"Recovery","Bus",1262073,0.63
2023-08-10,2023,8,10,"Recovery","LIRR",208782,0.67
2023-08-10,2023,8,10,"Recovery","MetroNorth",178768,0.66
2023-08-10,2023,8,10,"Recovery","StatenIslandRailway",6333,0.47
2023-08-10,2023,8,10,"Recovery","AccessARide",29758,1.07
2023-08-10,2023,8,10,"Recovery","BridgesTunnels",956875,0.98
2023-08-11,2023,8,11,"Recovery","Subway",3311714,0.64
2023-08-11,2023,8,11,"Recovery","Bus",1275618,0.63
2023-08-11,2023,8,11,"Recovery","LIRR",206947,0.66
2023-08-11,2023,8,11,"Recovery","MetroNorth",171116,0.63
2023-08-11,2023,8,11,"Recovery","StatenIslandRailway",6119,0.46
2023-08-11,2023,8,11,"Recovery","AccessARide",29109,1.04
2023-08-11,2023,8,11,"Recovery","BridgesTunnels",1018825,1.05
2023-08-12,2023,8,12,"Recovery","Subway",2366787,0.81
2023-08-12,2023,8,12,"Recovery","Bus",844749,0.61
2023-08-12,2023,8,12,"Recovery","LIRR",131586,0.99
2023-08-12,2023,8,12,"Recovery","MetroNorth",109269,0.72
2023-08-12,2023,8,12,"Recovery","StatenIslandRailway",2835,0.6
2023-08-12,2023,8,12,"Recovery","AccessARide",18390,1.11
2023-08-12,2023,8,12,"Recovery","BridgesTunnels",970527,1.01
2023-08-13,2023,8,13,"Recovery","Subway",1953558,0.82
2023-08-13,2023,8,13,"Recovery","Bus",690541,0.62
2023-08-13,2023,8,13,"Recovery","LIRR",112932,1.09
2023-08-13,2023,8,13,"Recovery","MetroNorth",93730,0.9
2023-08-13,2023,8,13,"Recovery","StatenIslandRailway",2196,0.61
2023-08-13,2023,8,13,"Recovery","AccessARide",18071,1.01
2023-08-13,2023,8,13,"Recovery","BridgesTunnels",965362,1.05
2023-08-14,2023,8,14,"Recovery","Subway",3092801,0.6
2023-08-14,2023,8,14,"Recovery","Bus",1246445,0.62
2023-08-14,2023,8,14,"Recovery","LIRR",201352,0.64
2023-08-14,2023,8,14,"Recovery","MetroNorth",168873,0.62
2023-08-14,2023,8,14,"Recovery","StatenIslandRailway",6051,0.45
2023-08-14,2023,8,14,"Recovery","AccessARide",27185,0.97
2023-08-14,2023,8,14,"Recovery","BridgesTunnels",939920,0.97
2023-08-15,2023,8,15,"Recovery","Subway",3385996,0.66
2023-08-15,2023,8,15,"Recovery","Bus",1273782,0.63
2023-08-15,2023,8,15,"Recovery","LIRR",212116,0.68
2023-08-15,2023,8,15,"Recovery","MetroNorth",187441,0.69
2023-08-15,2023,8,15,"Recovery","StatenIslandRailway",6680,0.5
2023-08-15,2023,8,15,"Recovery","AccessARide",29122,1.04
2023-08-15,2023,8,15,"Recovery","BridgesTunnels",924053,0.95
2023-08-16,2023,8,16,"Recovery","Subway",3447648,0.67
2023-08-16,2023,8,16,"Recovery","Bus",1300953,0.64
2023-08-16,2023,8,16,"Recovery","LIRR",217398,0.7
2023-08-16,2023,8,16,"Recovery","MetroNorth",190267,0.7
2023-08-16,2023,8,16,"Recovery","StatenIslandRailway",6652,0.5
2023-08-16,2023,8,16,"Recovery","AccessARide",30763,1.1
2023-08-16,2023,8,16,"Recovery","BridgesTunnels",956351,0.98
2023-08-17,2023,8,17,"Recovery","Subway",3385056,0.66
2023-08-17,2023,8,17,"Recovery","Bus",1275993,0.63
2023-08-17,2023,8,17,"Recovery","LIRR",212321,0.68
2023-08-17,2023,8,17,"Recovery","MetroNorth",180631,0.66
2023-08-17,2023,8,17,"Recovery","StatenIslandRailway",6360,0.48
2023-08-17,2023,8,17,"Recovery","AccessARide",30045,1.08
2023-08-17,2023,8,17,"Recovery","BridgesTunnels",975018,1
2023-08-18,2023,8,18,"Recovery","Subway",3182516,0.62
2023-08-18,2023,8,18,"Recovery","Bus",1208502,0.6
2023-08-18,2023,8,18,"Recovery","LIRR",208639,0.67
2023-08-18,2023,8,18,"Recovery","MetroNorth",174410,0.64
2023-08-18,2023,8,18,"Recovery","StatenIslandRailway",5361,0.4
2023-08-18,2023,8,18,"Recovery","AccessARide",27468,0.98
2023-08-18,2023,8,18,"Recovery","BridgesTunnels",999976,1.03
2023-08-19,2023,8,19,"Recovery","Subway",2358962,0.8
2023-08-19,2023,8,19,"Recovery","Bus",856814,0.62
2023-08-19,2023,8,19,"Recovery","LIRR",144076,1.08
2023-08-19,2023,8,19,"Recovery","MetroNorth",124069,0.82
2023-08-19,2023,8,19,"Recovery","StatenIslandRailway",2665,0.57
2023-08-19,2023,8,19,"Recovery","AccessARide",19246,1.16
2023-08-19,2023,8,19,"Recovery","BridgesTunnels",983353,1.03
2023-08-20,2023,8,20,"Recovery","Subway",1870625,0.79
2023-08-20,2023,8,20,"Recovery","Bus",689829,0.62
2023-08-20,2023,8,20,"Recovery","LIRR",101351,0.97
2023-08-20,2023,8,20,"Recovery","MetroNorth",94332,0.91
2023-08-20,2023,8,20,"Recovery","StatenIslandRailway",2065,0.58
2023-08-20,2023,8,20,"Recovery","AccessARide",18004,1
2023-08-20,2023,8,20,"Recovery","BridgesTunnels",958807,1.04
2023-08-21,2023,8,21,"Recovery","Subway",2971166,0.58
2023-08-21,2023,8,21,"Recovery","Bus",1199440,0.59
2023-08-21,2023,8,21,"Recovery","LIRR",198534,0.63
2023-08-21,2023,8,21,"Recovery","MetroNorth",170102,0.62
2023-08-21,2023,8,21,"Recovery","StatenIslandRailway",5857,0.44
2023-08-21,2023,8,21,"Recovery","AccessARide",26325,0.94
2023-08-21,2023,8,21,"Recovery","BridgesTunnels",929844,0.96
2023-08-22,2023,8,22,"Recovery","Subway",3352769,0.65
2023-08-22,2023,8,22,"Recovery","Bus",1263459,0.63
2023-08-22,2023,8,22,"Recovery","LIRR",213724,0.68
2023-08-22,2023,8,22,"Recovery","MetroNorth",194321,0.71
2023-08-22,2023,8,22,"Recovery","StatenIslandRailway",6463,0.48
2023-08-22,2023,8,22,"Recovery","AccessARide",28913,1.04
2023-08-22,2023,8,22,"Recovery","BridgesTunnels",928605,0.96
2023-08-23,2023,8,23,"Recovery","Subway",3412842,0.66
2023-08-23,2023,8,23,"Recovery","Bus",1272485,0.63
2023-08-23,2023,8,23,"Recovery","LIRR",215258,0.69
2023-08-23,2023,8,23,"Recovery","MetroNorth",192053,0.7
2023-08-23,2023,8,23,"Recovery","StatenIslandRailway",6566,0.49
2023-08-23,2023,8,23,"Recovery","AccessARide",30187,1.08
2023-08-23,2023,8,23,"Recovery","BridgesTunnels",954470,0.98
2023-08-24,2023,8,24,"Recovery","Subway",3297927,0.64
2023-08-24,2023,8,24,"Recovery","Bus",1201155,0.6
2023-08-24,2023,8,24,"Recovery","LIRR",204439,0.65
2023-08-24,2023,8,24,"Recovery","MetroNorth",176827,0.65
2023-08-24,2023,8,24,"Recovery","StatenIslandRailway",6191,0.46
2023-08-24,2023,8,24,"Recovery","AccessARide",28689,1.03
2023-08-24,2023,8,24,"Recovery","BridgesTunnels",958830,0.99
2023-08-25,2023,8,25,"Recovery","Subway",3034255,0.59
2023-08-25,2023,8,25,"Recovery","Bus",1143010,0.57
2023-08-25,2023,8,25,"Recovery","LIRR",191119,0.61
2023-08-25,2023,8,25,"Recovery","MetroNorth",153854,0.56
2023-08-25,2023,8,25,"Recovery","StatenIslandRailway",4891,0.37
2023-08-25,2023,8,25,"Recovery","AccessARide",26511,0.95
2023-08-25,2023,8,25,"Recovery","BridgesTunnels",953126,0.98
2023-08-26,2023,8,26,"Recovery","Subway",2281885,0.78
2023-08-26,2023,8,26,"Recovery","Bus",844428,0.61
2023-08-26,2023,8,26,"Recovery","LIRR",122930,0.92
2023-08-26,2023,8,26,"Recovery","MetroNorth",100194,0.66
2023-08-26,2023,8,26,"Recovery","StatenIslandRailway",2700,0.57
2023-08-26,2023,8,26,"Recovery","AccessARide",18024,1.08
2023-08-26,2023,8,26,"Recovery","BridgesTunnels",954892,1
2023-08-27,2023,8,27,"Recovery","Subway",1909806,0.8
2023-08-27,2023,8,27,"Recovery","Bus",702984,0.64
2023-08-27,2023,8,27,"Recovery","LIRR",106913,1.03
2023-08-27,2023,8,27,"Recovery","MetroNorth",85878,0.83
2023-08-27,2023,8,27,"Recovery","StatenIslandRailway",2088,0.58
2023-08-27,2023,8,27,"Recovery","AccessARide",18022,1
2023-08-27,2023,8,27,"Recovery","BridgesTunnels",943519,1.03
2023-08-28,2023,8,28,"Recovery","Subway",3121505,0.61
2023-08-28,2023,8,28,"Recovery","Bus",1240688,0.61
2023-08-28,2023,8,28,"Recovery","LIRR",215843,0.69
2023-08-28,2023,8,28,"Recovery","MetroNorth",170897,0.63
2023-08-28,2023,8,28,"Recovery","StatenIslandRailway",6179,0.46
2023-08-28,2023,8,28,"Recovery","AccessARide",26613,0.95
2023-08-28,2023,8,28,"Recovery","BridgesTunnels",932328,0.96
2023-08-29,2023,8,29,"Recovery","Subway",3401088,0.66
2023-08-29,2023,8,29,"Recovery","Bus",1284953,0.64
2023-08-29,2023,8,29,"Recovery","LIRR",235092,0.75
2023-08-29,2023,8,29,"Recovery","MetroNorth",189077,0.69
2023-08-29,2023,8,29,"Recovery","StatenIslandRailway",6677,0.5
2023-08-29,2023,8,29,"Recovery","AccessARide",28250,1.01
2023-08-29,2023,8,29,"Recovery","BridgesTunnels",930248,0.96
2023-08-30,2023,8,30,"Recovery","Subway",3462970,0.67
2023-08-30,2023,8,30,"Recovery","Bus",1267435,0.63
2023-08-30,2023,8,30,"Recovery","LIRR",230912,0.74
2023-08-30,2023,8,30,"Recovery","MetroNorth",180304,0.66
2023-08-30,2023,8,30,"Recovery","StatenIslandRailway",6639,0.5
2023-08-30,2023,8,30,"Recovery","AccessARide",29450,1.05
2023-08-30,2023,8,30,"Recovery","BridgesTunnels",959898,0.99
2023-08-31,2023,8,31,"Recovery","Subway",3450532,0.67
2023-08-31,2023,8,31,"Recovery","Bus",1315113,0.65
2023-08-31,2023,8,31,"Recovery","LIRR",229477,0.73
2023-08-31,2023,8,31,"Recovery","MetroNorth",176676,0.65
2023-08-31,2023,8,31,"Recovery","StatenIslandRailway",6537,0.49
2023-08-31,2023,8,31,"Recovery","AccessARide",29312,1.05
2023-08-31,2023,8,31,"Recovery","BridgesTunnels",1017088,1.05
2023-09-01,2023,9,1,"Recovery","Subway",3196284,0.55
2023-09-01,2023,9,1,"Recovery","Bus",1225370,0.53
2023-09-01,2023,9,1,"Recovery","LIRR",202450,0.62
2023-09-01,2023,9,1,"Recovery","MetroNorth",152974,0.53
2023-09-01,2023,9,1,"Recovery","StatenIslandRailway",5372,0.31
2023-09-01,2023,9,1,"Recovery","AccessARide",28920,0.97
2023-09-01,2023,9,1,"Recovery","BridgesTunnels",1025352,1.08
2023-09-02,2023,9,2,"Recovery","Subway",2307416,0.72
2023-09-02,2023,9,2,"Recovery","Bus",842591,0.6
2023-09-02,2023,9,2,"Recovery","LIRR",132551,1.12
2023-09-02,2023,9,2,"Recovery","MetroNorth",107230,0.7
2023-09-02,2023,9,2,"Recovery","StatenIslandRailway",2633,0.64
2023-09-02,2023,9,2,"Recovery","AccessARide",18536,1.08
2023-09-02,2023,9,2,"Recovery","BridgesTunnels",939962,0.98
2023-09-03,2023,9,3,"Recovery","Subway",2013506,0.79
2023-09-03,2023,9,3,"Recovery","Bus",692079,0.63
2023-09-03,2023,9,3,"Recovery","LIRR",119566,1.21
2023-09-03,2023,9,3,"Recovery","MetroNorth",90729,0.86
2023-09-03,2023,9,3,"Recovery","StatenIslandRailway",2185,0.75
2023-09-03,2023,9,3,"Recovery","AccessARide",19598,1.14
2023-09-03,2023,9,3,"Recovery","BridgesTunnels",939811,1.06
2023-09-04,2023,9,4,"Recovery","Subway",1879819,0.74
2023-09-04,2023,9,4,"Recovery","Bus",686326,0.62
2023-09-04,2023,9,4,"Recovery","LIRR",114475,1.15
2023-09-04,2023,9,4,"Recovery","MetroNorth",87538,0.83
2023-09-04,2023,9,4,"Recovery","StatenIslandRailway",2188,0.75
2023-09-04,2023,9,4,"Recovery","AccessARide",12292,0.72
2023-09-04,2023,9,4,"Recovery","BridgesTunnels",856049,0.97
2023-09-05,2023,9,5,"Recovery","Subway",3483755,0.6
2023-09-05,2023,9,5,"Recovery","Bus",1349438,0.58
2023-09-05,2023,9,5,"Recovery","LIRR",239334,0.73
2023-09-05,2023,9,5,"Recovery","MetroNorth",218899,0.76
2023-09-05,2023,9,5,"Recovery","StatenIslandRailway",6739,0.39
2023-09-05,2023,9,5,"Recovery","AccessARide",29869,1.01
2023-09-05,2023,9,5,"Recovery","BridgesTunnels",969997,1.02
2023-09-06,2023,9,6,"Recovery","Subway",3712071,0.64
2023-09-06,2023,9,6,"Recovery","Bus",1395521,0.6
2023-09-06,2023,9,6,"Recovery","LIRR",238477,0.73
2023-09-06,2023,9,6,"Recovery","MetroNorth",211126,0.73
2023-09-06,2023,9,6,"Recovery","StatenIslandRailway",6909,0.4
2023-09-06,2023,9,6,"Recovery","AccessARide",32290,1.09
2023-09-06,2023,9,6,"Recovery","BridgesTunnels",963978,1.01
2023-09-07,2023,9,7,"Recovery","Subway",3867746,0.67
2023-09-07,2023,9,7,"Recovery","Bus",1441437,0.62
2023-09-07,2023,9,7,"Recovery","LIRR",226937,0.69
2023-09-07,2023,9,7,"Recovery","MetroNorth",206910,0.72
2023-09-07,2023,9,7,"Recovery","StatenIslandRailway",7044,0.41
2023-09-07,2023,9,7,"Recovery","AccessARide",31704,1.07
2023-09-07,2023,9,7,"Recovery","BridgesTunnels",981360,1.03
2023-09-08,2023,9,8,"Recovery","Subway",3609701,0.63
2023-09-08,2023,9,8,"Recovery","Bus",1365283,0.59
2023-09-08,2023,9,8,"Recovery","LIRR",225125,0.69
2023-09-08,2023,9,8,"Recovery","MetroNorth",183785,0.64
2023-09-08,2023,9,8,"Recovery","StatenIslandRailway",6257,0.37
2023-09-08,2023,9,8,"Recovery","AccessARide",30083,1.01
2023-09-08,2023,9,8,"Recovery","BridgesTunnels",1015782,1.07
2023-09-09,2023,9,9,"Recovery","Subway",2425515,0.75
2023-09-09,2023,9,9,"Recovery","Bus",840378,0.6
2023-09-09,2023,9,9,"Recovery","LIRR",125177,1.06
2023-09-09,2023,9,9,"Recovery","MetroNorth",102373,0.67
2023-09-09,2023,9,9,"Recovery","StatenIslandRailway",2575,0.62
2023-09-09,2023,9,9,"Recovery","AccessARide",17897,1.04
2023-09-09,2023,9,9,"Recovery","BridgesTunnels",953082,1
2023-09-10,2023,9,10,"Recovery","Subway",1822230,0.72
2023-09-10,2023,9,10,"Recovery","Bus",626222,0.57
2023-09-10,2023,9,10,"Recovery","LIRR",96835,0.98
2023-09-10,2023,9,10,"Recovery","MetroNorth",81850,0.78
2023-09-10,2023,9,10,"Recovery","StatenIslandRailway",1623,0.55
2023-09-10,2023,9,10,"Recovery","AccessARide",17916,1.04
2023-09-10,2023,9,10,"Recovery","BridgesTunnels",870988,0.98
2023-09-11,2023,9,11,"Recovery","Subway",3596538,0.62
2023-09-11,2023,9,11,"Recovery","Bus",1400268,0.6
2023-09-11,2023,9,11,"Recovery","LIRR",213280,0.65
2023-09-11,2023,9,11,"Recovery","MetroNorth",191592,0.66
2023-09-11,2023,9,11,"Recovery","StatenIslandRailway",7182,0.42
2023-09-11,2023,9,11,"Recovery","AccessARide",29057,0.98
2023-09-11,2023,9,11,"Recovery","BridgesTunnels",911493,0.96
2023-09-12,2023,9,12,"Recovery","Subway",4014480,0.7
2023-09-12,2023,9,12,"Recovery","Bus",1519571,0.65
2023-09-12,2023,9,12,"Recovery","LIRR",241196,0.74
2023-09-12,2023,9,12,"Recovery","MetroNorth",221092,0.77
2023-09-12,2023,9,12,"Recovery","StatenIslandRailway",8031,0.47
2023-09-12,2023,9,12,"Recovery","AccessARide",31779,1.07
2023-09-12,2023,9,12,"Recovery","BridgesTunnels",955533,1
2023-09-13,2023,9,13,"Recovery","Subway",3938516,0.68
2023-09-13,2023,9,13,"Recovery","Bus",1482320,0.64
2023-09-13,2023,9,13,"Recovery","LIRR",229765,0.7
2023-09-13,2023,9,13,"Recovery","MetroNorth",210001,0.73
2023-09-13,2023,9,13,"Recovery","StatenIslandRailway",7787,0.46
2023-09-13,2023,9,13,"Recovery","AccessARide",31900,1.07
2023-09-13,2023,9,13,"Recovery","BridgesTunnels",936338,0.98
2023-09-14,2023,9,14,"Recovery","Subway",4045169,0.7
2023-09-14,2023,9,14,"Recovery","Bus",1517040,0.65
2023-09-14,2023,9,14,"Recovery","LIRR",232039,0.71
2023-09-14,2023,9,14,"Recovery","MetroNorth",206374,0.72
2023-09-14,2023,9,14,"Recovery","StatenIslandRailway",7847,0.46
2023-09-14,2023,9,14,"Recovery","AccessARide",32717,1.1
2023-09-14,2023,9,14,"Recovery","BridgesTunnels",989072,1.04
2023-09-15,2023,9,15,"Recovery","Subway",3694845,0.64
2023-09-15,2023,9,15,"Recovery","Bus",1398937,0.6
2023-09-15,2023,9,15,"Recovery","LIRR",225904,0.69
2023-09-15,2023,9,15,"Recovery","MetroNorth",192398,0.67
2023-09-15,2023,9,15,"Recovery","StatenIslandRailway",6429,0.38
2023-09-15,2023,9,15,"Recovery","AccessARide",30957,1.04
2023-09-15,2023,9,15,"Recovery","BridgesTunnels",1022344,1.07
2023-09-16,2023,9,16,"Recovery","Subway",2446139,0.76
2023-09-16,2023,9,16,"Recovery","Bus",881354,0.63
2023-09-16,2023,9,16,"Recovery","LIRR",117997,1
2023-09-16,2023,9,16,"Recovery","MetroNorth",115065,0.75
2023-09-16,2023,9,16,"Recovery","StatenIslandRailway",2864,0.69
2023-09-16,2023,9,16,"Recovery","AccessARide",18923,1.1
2023-09-16,2023,9,16,"Recovery","BridgesTunnels",972924,1.02
2023-09-17,2023,9,17,"Recovery","Subway",1988003,0.78
2023-09-17,2023,9,17,"Recovery","Bus",666392,0.6
2023-09-17,2023,9,17,"Recovery","LIRR",107302,1.08
2023-09-17,2023,9,17,"Recovery","MetroNorth",96229,0.92
2023-09-17,2023,9,17,"Recovery","StatenIslandRailway",2197,0.75
2023-09-17,2023,9,17,"Recovery","AccessARide",18330,1.07
2023-09-17,2023,9,17,"Recovery","BridgesTunnels",902993,1.02
2023-09-18,2023,9,18,"Recovery","Subway",3539047,0.61
2023-09-18,2023,9,18,"Recovery","Bus",1294777,0.56
2023-09-18,2023,9,18,"Recovery","LIRR",215151,0.66
2023-09-18,2023,9,18,"Recovery","MetroNorth",192103,0.67
2023-09-18,2023,9,18,"Recovery","StatenIslandRailway",7010,0.41
2023-09-18,2023,9,18,"Recovery","AccessARide",28341,0.95
2023-09-18,2023,9,18,"Recovery","BridgesTunnels",876621,0.92
2023-09-19,2023,9,19,"Recovery","Subway",4140301,0.72
2023-09-19,2023,9,19,"Recovery","Bus",1480863,0.64
2023-09-19,2023,9,19,"Recovery","LIRR",241135,0.74
2023-09-19,2023,9,19,"Recovery","MetroNorth",224426,0.78
2023-09-19,2023,9,19,"Recovery","StatenIslandRailway",8652,0.51
2023-09-19,2023,9,19,"Recovery","AccessARide",31109,1.05
2023-09-19,2023,9,19,"Recovery","BridgesTunnels",934708,0.98
2023-09-20,2023,9,20,"Recovery","Subway",4179861,0.72
2023-09-20,2023,9,20,"Recovery","Bus",1478618,0.64
2023-09-20,2023,9,20,"Recovery","LIRR",242203,0.74
2023-09-20,2023,9,20,"Recovery","MetroNorth",219540,0.76
2023-09-20,2023,9,20,"Recovery","StatenIslandRailway",8671,0.51
2023-09-20,2023,9,20,"Recovery","AccessARide",32181,1.08
2023-09-20,2023,9,20,"Recovery","BridgesTunnels",958671,1.01
2023-09-21,2023,9,21,"Recovery","Subway",4139288,0.72
2023-09-21,2023,9,21,"Recovery","Bus",1478606,0.64
2023-09-21,2023,9,21,"Recovery","LIRR",232409,0.71
2023-09-21,2023,9,21,"Recovery","MetroNorth",211375,0.73
2023-09-21,2023,9,21,"Recovery","StatenIslandRailway",8554,0.5
2023-09-21,2023,9,21,"Recovery","AccessARide",31455,1.06
2023-09-21,2023,9,21,"Recovery","BridgesTunnels",978561,1.03
2023-09-22,2023,9,22,"Recovery","Subway",3840412,0.67
2023-09-22,2023,9,22,"Recovery","Bus",1403811,0.6
2023-09-22,2023,9,22,"Recovery","LIRR",223821,0.68
2023-09-22,2023,9,22,"Recovery","MetroNorth",194197,0.67
2023-09-22,2023,9,22,"Recovery","StatenIslandRailway",7175,0.42
2023-09-22,2023,9,22,"Recovery","AccessARide",30086,1.01
2023-09-22,2023,9,22,"Recovery","BridgesTunnels",1020253,1.07
2023-09-23,2023,9,23,"Recovery","Subway",2116140,0.66
2023-09-23,2023,9,23,"Recovery","Bus",682092,0.49
2023-09-23,2023,9,23,"Recovery","LIRR",96073,0.81
2023-09-23,2023,9,23,"Recovery","MetroNorth",86985,0.57
2023-09-23,2023,9,23,"Recovery","StatenIslandRailway",2012,0.49
2023-09-23,2023,9,23,"Recovery","AccessARide",15680,0.92
2023-09-23,2023,9,23,"Recovery","BridgesTunnels",803480,0.84
2023-09-24,2023,9,24,"Recovery","Subway",1701656,0.67
2023-09-24,2023,9,24,"Recovery","Bus",562224,0.51
2023-09-24,2023,9,24,"Recovery","LIRR",83669,0.84
2023-09-24,2023,9,24,"Recovery","MetroNorth",75103,0.71
2023-09-24,2023,9,24,"Recovery","StatenIslandRailway",1863,0.64
2023-09-24,2023,9,24,"Recovery","AccessARide",15255,0.89
2023-09-24,2023,9,24,"Recovery","BridgesTunnels",742634,0.84
2023-09-25,2023,9,25,"Recovery","Subway",2885921,0.5
2023-09-25,2023,9,25,"Recovery","Bus",1035021,0.45
2023-09-25,2023,9,25,"Recovery","LIRR",194611,0.59
2023-09-25,2023,9,25,"Recovery","MetroNorth",175651,0.61
2023-09-25,2023,9,25,"Recovery","StatenIslandRailway",5320,0.31
2023-09-25,2023,9,25,"Recovery","AccessARide",24609,0.83
2023-09-25,2023,9,25,"Recovery","BridgesTunnels",812779,0.85
2023-09-26,2023,9,26,"Recovery","Subway",3946624,0.68
2023-09-26,2023,9,26,"Recovery","Bus",1393963,0.6
2023-09-26,2023,9,26,"Recovery","LIRR",235620,0.72
2023-09-26,2023,9,26,"Recovery","MetroNorth",214987,0.75
2023-09-26,2023,9,26,"Recovery","StatenIslandRailway",7655,0.45
2023-09-26,2023,9,26,"Recovery","AccessARide",30558,1.03
2023-09-26,2023,9,26,"Recovery","BridgesTunnels",909652,0.95
2023-09-27,2023,9,27,"Recovery","Subway",4074930,0.71
2023-09-27,2023,9,27,"Recovery","Bus",1463309,0.63
2023-09-27,2023,9,27,"Recovery","LIRR",232823,0.71
2023-09-27,2023,9,27,"Recovery","MetroNorth",212978,0.74
2023-09-27,2023,9,27,"Recovery","StatenIslandRailway",7877,0.46
2023-09-27,2023,9,27,"Recovery","AccessARide",32758,1.1
2023-09-27,2023,9,27,"Recovery","BridgesTunnels",943929,0.99
2023-09-28,2023,9,28,"Recovery","Subway",4051444,0.7
2023-09-28,2023,9,28,"Recovery","Bus",1433729,0.62
2023-09-28,2023,9,28,"Recovery","LIRR",227819,0.7
2023-09-28,2023,9,28,"Recovery","MetroNorth",201304,0.7
2023-09-28,2023,9,28,"Recovery","StatenIslandRailway",7587,0.44
2023-09-28,2023,9,28,"Recovery","AccessARide",31804,1.07
2023-09-28,2023,9,28,"Recovery","BridgesTunnels",965165,1.01
2023-09-29,2023,9,29,"Recovery","Subway",2467295,0.43
2023-09-29,2023,9,29,"Recovery","Bus",1053306,0.45
2023-09-29,2023,9,29,"Recovery","LIRR",188008,0.57
2023-09-29,2023,9,29,"Recovery","MetroNorth",128570,0.45
2023-09-29,2023,9,29,"Recovery","StatenIslandRailway",5183,0.3
2023-09-29,2023,9,29,"Recovery","AccessARide",29054,0.98
2023-09-29,2023,9,29,"Recovery","BridgesTunnels",826445,0.87
2023-09-30,2023,9,30,"Recovery","Subway",2205573,0.68
2023-09-30,2023,9,30,"Recovery","Bus",789587,0.56
2023-09-30,2023,9,30,"Recovery","LIRR",104842,0.89
2023-09-30,2023,9,30,"Recovery","MetroNorth",100703,0.66
2023-09-30,2023,9,30,"Recovery","StatenIslandRailway",1936,0.47
2023-09-30,2023,9,30,"Recovery","AccessARide",16536,0.97
2023-09-30,2023,9,30,"Recovery","BridgesTunnels",864863,0.91
2023-10-01,2023,10,1,"Recovery","Subway",1995361,0.81
2023-10-01,2023,10,1,"Recovery","Bus",669243,0.67
2023-10-01,2023,10,1,"Recovery","LIRR",94222,1.03
2023-10-01,2023,10,1,"Recovery","MetroNorth",92724,0.88
2023-10-01,2023,10,1,"Recovery","StatenIslandRailway",1984,0.53
2023-10-01,2023,10,1,"Recovery","AccessARide",18586,1.01
2023-10-01,2023,10,1,"Recovery","BridgesTunnels",898064,1.06
2023-10-02,2023,10,2,"Recovery","Subway",3649389,0.63
2023-10-02,2023,10,2,"Recovery","Bus",1390842,0.62
2023-10-02,2023,10,2,"Recovery","LIRR",208901,0.66
2023-10-02,2023,10,2,"Recovery","MetroNorth",183892,0.63
2023-10-02,2023,10,2,"Recovery","StatenIslandRailway",7289,0.41
2023-10-02,2023,10,2,"Recovery","AccessARide",28672,0.96
2023-10-02,2023,10,2,"Recovery","BridgesTunnels",931216,1
2023-10-03,2023,10,3,"Recovery","Subway",4008201,0.7
2023-10-03,2023,10,3,"Recovery","Bus",1471939,0.65
2023-10-03,2023,10,3,"Recovery","LIRR",235305,0.75
2023-10-03,2023,10,3,"Recovery","MetroNorth",214111,0.74
2023-10-03,2023,10,3,"Recovery","StatenIslandRailway",7953,0.45
2023-10-03,2023,10,3,"Recovery","AccessARide",32295,1.08
2023-10-03,2023,10,3,"Recovery","BridgesTunnels",937269,1.01
2023-10-04,2023,10,4,"Recovery","Subway",4026878,0.7
2023-10-04,2023,10,4,"Recovery","Bus",1467384,0.65
2023-10-04,2023,10,4,"Recovery","LIRR",231999,0.74
